Light,Pressure,X,Y,Z
173,3234,1.02,-0.59,-9.06
171,3254,1.02,-0.59,-9.06
162,3245,1.06,-0.63,-8.98
159,3242,1.06,-0.59,-9.06
151,3249,1.06,-0.59,-9.02
163,3232,1.06,-0.55,-8.94
173,3254,1.02,-0.63,-9.02
174,3247,1.02,-0.59,-9.06
160,3239,0.98,-0.55,-9.02
173,3222,1.06,-0.59,-9.06
155,3247,1.06,-0.59,-9.06
165,3248,1.02,-0.59,-9.06
169,3216,1.02,-0.63,-9.1
175,3234,1.02,-0.59,-9.06
173,3231,1.02,-0.59,-9.06
173,3253,1.06,-0.55,-9.06
151,3242,1.02,-0.59,-9.02
167,3222,1.02,-0.59,-9.06
171,3228,1.06,-0.59,-9.06
167,3248,1.06,-0.63,-9.1
173,3251,1.02,-0.63,-9.06
173,3249,1.06,-0.59,-9.02
155,3248,1.1,-0.59,-9.06
169,3235,1.06,-0.55,-9.06
161,3247,1.02,-0.59,-9.02
170,3254,1.02,-0.59,-9.1
172,3254,1.06,-0.63,-8.98
171,3232,1.02,-0.63,-9.02
154,3220,1.06,-0.63,-9.06
161,3227,1.02,-0.59,-9.1
159,3248,1.02,-0.59,-9.06
167,3247,1.06,-0.59,-9.02
171,3223,1.02,-0.63,-9.06
171,3230,1.06,-0.67,-9.02
173,3243,1.06,-0.63,-9.1
157,3239,1.06,-0.59,-9.02
158,3229,0.98,-0.59,-8.9
170,3242,1.1,-0.59,-9.02
170,3233,1.1,-0.59,-9.02
170,3249,1.06,-0.59,-9.02
173,3254,1.06,-0.55,-9.06
161,3245,1.02,-0.59,-9.02
163,3219,1.02,-0.59,-9.1
169,3242,1.06,-0.67,-9.02
163,3228,1.06,-0.63,-9.06
171,3216,1.06,-0.59,-9.1
175,3243,1.02,-0.59,-9.06
159,3252,1.02,-0.59,-9.1
163,3248,1.06,-0.59,-9.02
155,3229,1.02,-0.55,-9.02
161,3233,1.02,-0.59,-9.02
171,3239,1.06,-0.63,-9.06
169,3216,1.02,-0.63,-9.06
160,3259,1.1,-0.63,-9.06
173,3221,1.06,-0.59,-9.02
147,3248,1.02,-0.59,-9.06
170,3227,1.06,-0.59,-9.06
170,3239,1.02,-0.63,-9.06
176,3241,1.06,-0.59,-9.06
171,3226,1.06,-0.63,-9.06
171,3248,1.02,-0.63,-9.06
151,3235,1.02,-0.55,-8.98
163,3231,1.02,-0.63,-9.06
170,3253,1.06,-0.59,-8.98
169,3240,1.06,-0.59,-9.06
171,3234,1.06,-0.63,-9.06
171,3226,1.06,-0.63,-9.06
154,3223,1.02,-0.59,-9.02
166,3235,1.02,-0.59,-9.02
157,3258,1.06,-0.59,-9.02
170,3237,1.02,-0.59,-9.02
170,3250,1.06,-0.59,-9.06
174,3216,1.06,-0.59,-9.06
155,3242,1.02,-0.59,-9.02
162,3242,0.98,-0.55,-9.06
162,3225,1.02,-0.55,-8.98
169,3244,1.06,-0.63,-9.02
166,3228,1.06,-0.59,-9.06
170,3247,1.06,-0.59,-9.02
175,3238,1.06,-0.59,-9.06
161,3260,1.02,-0.59,-9.06
163,3241,1.02,-0.59,-9.02
165,3223,1.02,-0.63,-8.98
172,3232,1.1,-0.55,-8.98
166,3241,1.02,-0.59,-8.98
175,3255,1.02,-0.63,-8.98
157,3242,1.02,-0.59,-9.06
161,3262,1.06,-0.59,-9.02
169,3229,1.06,-0.63,-9.06
163,3229,0.98,-0.59,-8.98
170,3247,1.06,-0.63,-9.02
174,3228,1.1,-0.59,-9.06
159,3251,1.06,-0.59,-9.02
163,3226,1.02,-0.67,-9.02
156,3236,1.06,-0.55,-9.02
165,3233,1.02,-0.59,-9.06
173,3262,1.06,-0.59,-8.98
175,3248,1.02,-0.55,-9.02
159,3239,1.06,-0.55,-9.02
173,3239,1.02,-0.55,-9.02
156,3226,1.02,-0.59,-9.06
163,3238,1.06,-0.59,-9.06
166,3248,1.02,-0.59,-9.02
175,3229,1.02,-0.59,-9.06
170,3239,1.06,-0.59,-9.06
175,3249,1.06,-0.59,-9.02
155,3250,1.06,-0.55,-9.06
164,3226,1.02,-0.63,-9.02
171,3229,1.02,-0.59,-9.02
167,3248,1.06,-0.59,-9.06
173,3255,1.06,-0.59,-8.98
171,3245,1.02,-0.59,-9.02
157,3245,1.1,-0.59,-9.06
164,3253,1.06,-0.59,-8.98
159,3248,1.02,-0.59,-9.06
171,3237,1.06,-0.55,-9.06
170,3254,1.06,-0.59,-9.02
174,3245,1.02,-0.59,-9.06
159,3247,1.06,-0.63,-9.06
160,3235,1.06,-0.59,-9.02
161,3248,1.06,-0.59,-9.06
166,3247,1.06,-0.59,-8.98
173,3245,1.06,-0.63,-9.02
173,3231,1.06,-0.55,-9.06
172,3243,1.02,-0.55,-9.06
160,3264,1.06,-0.59,-9.06
160,3254,1.02,-0.59,-9.06
167,3249,1.06,-0.63,-9.1
171,3217,1.02,-0.63,-9.02
173,3253,0.98,-0.59,-9.02
174,3234,1.06,-0.59,-9.02
160,3226,1.1,-0.63,-9.02
163,3248,1.06,-0.59,-9.06
166,3254,1.06,-0.63,-9.02
167,3255,1.06,-0.59,-9.02
171,3248,1.1,-0.59,-9.02
174,3225,1.06,-0.59,-9.02
158,3243,1.06,-0.63,-9.02
161,3239,1.02,-0.59,-8.98
153,3232,1.06,-0.59,-8.98
166,3252,1.02,-0.59,-9.06
171,3216,1.02,-0.59,-9.02
175,3250,1.02,-0.63,-9.06
157,3229,1.1,-0.67,-9.02
174,3233,1.02,-0.59,-9.1
151,3247,1.06,-0.59,-9.06
167,3237,1.06,-0.63,-9.06
169,3248,1.06,-0.63,-9.06
176,3237,1.06,-0.59,-9.02
172,3221,1.02,-0.59,-9.06
175,3251,1.06,-0.59,-9.02
154,3251,1.1,-0.63,-8.98
165,3247,1.06,-0.59,-8.98
171,3253,1.02,-0.55,-9.06
167,3216,1.06,-0.59,-9.02
172,3235,0.98,-0.51,-9.02
165,3219,1.02,-0.59,-9.06
154,3216,1.06,-0.63,-9.06
162,3244,1.02,-0.59,-9.06
160,3250,1.02,-0.59,-9.06
167,3236,1.06,-0.63,-9.06
174,3243,1.06,-0.63,-9.02
169,3233,1.1,-0.63,-9.06
159,3239,1.06,-0.59,-9.02
158,3248,1.06,-0.59,-9.06
163,3213,1.06,-0.63,-9.06
167,3248,1.02,-0.59,-9.06
176,3235,1.02,-0.59,-9.06
170,3261,1.02,-0.59,-9.06
172,3216,1.06,-0.63,-9.06
157,3232,1.02,-0.63,-9.02
173,3239,1.06,-0.63,-9.02
170,3258,1.06,-0.59,-9.06
173,3228,1.06,-0.59,-9.02
169,3215,1.06,-0.59,-9.02
176,3223,1.06,-0.59,-9.06
160,3221,1.1,-0.59,-9.06
166,3215,1.02,-0.59,-9.02
172,3214,0.98,-0.59,-9.02
171,3214,1.02,-0.59,-9.02
173,3241,1.02,-0.63,-9.1
176,3246,1.06,-0.63,-9.06
151,3246,1.06,-0.63,-9.02
167,3239,1.06,-0.59,-9.1
160,3241,1.02,-0.59,-9.06
169,3248,1.06,-0.59,-9.06
174,3246,1.02,-0.63,-9.02
176,3254,1.02,-0.59,-9.06
154,3254,1.06,-0.55,-9.06
165,3248,1.06,-0.63,-9.06
161,3234,1.06,-0.63,-9.06
170,3239,1.1,-0.59,-9.02
171,3246,1.06,-0.59,-9.02
171,3243,1.06,-0.63,-9.06
171,3227,1.06,-0.67,-9.06
161,3211,1.06,-0.63,-9.06
158,3220,1.02,-0.59,-8.98
171,3235,1.02,-0.59,-9.02
173,3241,1.06,-0.63,-9.06
167,3247,1.06,-0.63,-9.02
176,3257,1.06,-0.59,-9.06
159,3229,1.02,-0.59,-9.02
163,3231,1.1,-0.63,-9.06
170,3219,1.06,-0.59,-8.98
165,3274,1.02,-0.63,-9.02
173,3248,1.06,-0.59,-9.1
174,3261,1.02,-0.63,-9.06
151,3239,1.06,-0.55,-9.06
161,3264,1.06,-0.59,-9.02
157,3251,1.02,-0.59,-9.06
169,3235,1.06,-0.59,-9.06
171,3239,1.06,-0.63,-9.06
174,3257,1.06,-0.63,-9.06
150,3249,1.06,-0.59,-9.06
165,3235,1.06,-0.63,-9.02
158,3216,1.06,-0.59,-9.02
165,3250,1.02,-0.63,-9.1
171,3235,1.02,-0.59,-9.06
173,3222,1.1,-0.63,-9.02
172,3248,1.06,-0.63,-9.02
158,3245,1.02,-0.59,-9.02
156,3235,1.02,-0.59,-9.02
167,3239,1.1,-0.63,-9.02
173,3223,1.06,-0.59,-9.06
167,3232,1.02,-0.55,-9.02
174,3248,1.02,-0.59,-9.02
151,3233,0.98,-0.55,-9.06
162,3247,1.02,-0.59,-9.02
169,3232,1.02,-0.63,-9.02
163,3234,1.02,-0.59,-9.02
172,3233,1.06,-0.63,-9.06
174,3261,1.06,-0.59,-8.98
151,3238,1.06,-0.59,-9.06
167,3230,1.06,-0.59,-9.02
159,3219,1.02,-0.63,-9.06
169,3251,1.02,-0.59,-9.06
169,3233,1.02,-0.63,-9.02
171,3256,1.06,-0.59,-9.06
153,3258,1.1,-0.63,-9.02
159,3233,1.02,-0.59,-9.02
160,3226,1.02,-0.55,-9.06
169,3230,1.06,-0.59,-9.02
175,3237,1.06,-0.59,-9.1
166,3248,1.06,-0.63,-9.02
175,3247,1.02,-0.55,-9.06
151,3220,1.02,-0.63,-8.98
158,3230,1.02,-0.59,-9.06
167,3245,1.06,-0.59,-9.02
176,3237,1.02,-0.59,-9.02
171,3233,1.06,-0.59,-9.06
174,3234,1.06,-0.63,-9.1
152,3249,1.1,-0.59,-9.02
166,3259,1.06,-0.63,-9.06
171,3261,1.06,-0.59,-9.02
166,3235,1.06,-0.63,-9.02
172,3256,1.02,-0.63,-9.06
168,3227,1.02,-0.59,-9.06
157,3237,1.06,-0.59,-9.02
164,3229,1.02,-0.63,-9.06
163,3248,1.02,-0.55,-9.06
169,3236,1.06,-0.59,-9.06
175,3251,1.06,-0.55,-9.06
156,3258,1.02,-0.63,-9.02
162,3237,1.06,-0.63,-9.06
152,3248,1.06,-0.59,-8.98
163,3245,1.06,-0.59,-9.06
170,3245,1.06,-0.59,-9.02
174,3225,1.02,-0.59,-9.06
151,3225,1.02,-0.55,-9.02
169,3242,1.06,-0.59,-9.06
158,3243,1.02,-0.59,-9.06
169,3227,1.02,-0.63,-9.06
166,3222,1.06,-0.63,-9.02
170,3237,1.1,-0.63,-9.02
175,3219,1.02,-0.55,-9.06
155,3227,1.06,-0.59,-9.06
159,3217,1.02,-0.63,-9.02
166,3259,1.02,-0.59,-9.02
172,3248,1.02,-0.59,-9.02
171,3267,1.06,-0.59,-9.02
174,3233,1.02,-0.55,-9.06
153,3241,1.06,-0.63,-9.06
163,3231,1.06,-0.59,-9.06
171,3238,1.02,-0.59,-9.02
167,3223,1.1,-0.59,-9.06
171,3242,1.06,-0.59,-9.02
170,3233,1.06,-0.59,-9.02
160,3243,1.06,-0.59,-9.06
167,3232,1.02,-0.59,-9.06
167,3221,1.06,-0.67,-8.98
170,3250,1.1,-0.59,-9.02
176,3257,1.1,-0.63,-9.06
160,3222,1.02,-0.59,-9.02
160,3233,1.06,-0.63,-9.06
157,3250,1.06,-0.59,-9.06
167,3252,1.06,-0.55,-9.02
176,3244,1.06,-0.59,-9.02
174,3223,1.06,-0.63,-9.06
153,3249,1.06,-0.55,-9.02
162,3247,1.06,-0.59,-9.06
160,3230,1.06,-0.59,-9.02
167,3251,1.06,-0.59,-9.1
175,3241,1.06,-0.55,-9.06
167,3247,1.06,-0.59,-9.06
176,3246,1.06,-0.59,-9.06
157,3233,1.06,-0.59,-9.1
165,3248,1.06,-0.63,-9.02
172,3264,1.06,-0.59,-9.06
176,3230,1.02,-0.55,-9.02
171,3253,1.06,-0.59,-9.02
172,3254,1.02,-0.59,-9.06
158,3237,1.06,-0.63,-9.02
171,3222,1.1,-0.67,-9.02
173,3247,1.06,-0.67,-9.06
170,3246,1.02,-0.59,-9.06
175,3233,1.06,-0.59,-8.94
163,3247,1.06,-0.55,-8.98
161,3248,1.02,-0.59,-9.06
171,3248,1.06,-0.59,-9.02
167,3250,1.06,-0.59,-9.06
171,3257,1.02,-0.63,-9.02
174,3261,1.02,-0.59,-9.02
155,3257,1.02,-0.55,-9.06
164,3246,1.02,-0.59,-9.06
160,3248,1.02,-0.55,-9.06
164,3227,1.02,-0.59,-9.02
172,3218,1.06,-0.59,-9.06
169,3257,1.06,-0.63,-9.06
160,3250,1.06,-0.59,-8.98
157,3230,1.02,-0.59,-9.06
163,3253,1.02,-0.55,-9.06
173,3261,1.02,-0.59,-9.02
173,3247,0.98,-0.55,-9.02
162,3248,1.06,-0.59,-9.06
176,3257,1.06,-0.63,-9.06
157,3256,1.06,-0.63,-9.02
166,3243,1.06,-0.59,-9.02
171,3233,1.06,-0.59,-9.06
176,3231,1.1,-0.59,-9.06
173,3243,1.02,-0.55,-9.06
165,3228,1.02,-0.59,-9.06
162,3243,1.06,-0.55,-8.98
169,3218,1.06,-0.59,-9.06
176,3238,1.06,-0.59,-8.98
171,3223,1.02,-0.59,-9.06
171,3248,1.06,-0.59,-8.98
153,3248,1.06,-0.59,-8.94
164,3227,1.06,-0.59,-9.02
171,3226,1.06,-0.63,-9.02
164,3221,1.02,-0.59,-9.02
172,3234,1.06,-0.59,-8.98
174,3235,1.06,-0.55,-9.02
155,3244,1.02,-0.59,-9.02
165,3258,1.1,-0.63,-9.02
162,3251,1.06,-0.59,-9.02
170,3236,1.06,-0.59,-9.02
173,3248,1.06,-0.63,-9.1
166,3248,1.06,-0.59,-8.98
160,3251,1.06,-0.55,-9.02
154,3218,1.02,-0.59,-9.02
164,3216,1.06,-0.59,-9.06
171,3250,1.06,-0.63,-9.02
176,3263,1.02,-0.55,-9.02
155,3231,1.06,-0.59,-9.02
173,3225,1.06,-0.59,-9.06
156,3248,1.06,-0.59,-9.06
164,3245,1.1,-0.67,-9.06
171,3248,1.06,-0.59,-9.02
175,3242,1.06,-0.63,-8.98
174,3235,1.02,-0.59,-9.1
160,3245,1.02,-0.59,-9.06
163,3244,1.02,-0.63,-9.1
169,3225,1.1,-0.63,-9.02
175,3262,1.02,-0.63,-8.98
173,3239,1.02,-0.63,-9.06
174,3259,1.02,-0.59,-9.02
151,3250,1.06,-0.59,-9.06
165,3234,1.06,-0.59,-9.06
172,3230,1.02,-0.55,-9.1
170,3218,0.98,-0.55,-8.98
174,3266,1.1,-0.59,-9.06
171,3229,1.1,-0.63,-9.02
159,3249,1.02,-0.59,-9.06
165,3251,1.02,-0.59,-9.02
162,3231,1.1,-0.67,-9.06
169,3221,1.02,-0.63,-9.06
175,3248,1.02,-0.63,-9.02
164,3247,1.06,-0.55,-9.06
161,3236,1.06,-0.59,-9.02
153,3248,1.06,-0.59,-9.06
163,3232,1.02,-0.59,-8.98
172,3248,1.06,-0.59,-9.02
174,3261,1.02,-0.55,-9.06
155,3221,1.1,-0.63,-9.06
169,3268,1.02,-0.55,-9.02
160,3263,1.06,-0.59,-9.06
165,3234,1.02,-0.59,-9.06
171,3217,1.06,-0.59,-8.98
174,3246,1.06,-0.59,-9.02
176,3243,1.06,-0.55,-9.02
166,3248,1.02,-0.55,-9.02
161,3248,1.06,-0.63,-9.02
169,3237,1.02,-0.59,-9.06
174,3234,1.06,-0.59,-9.06
171,3254,1.06,-0.55,-9.02
173,3268,1.02,-0.59,-8.98
158,3243,1.06,-0.59,-9.1
161,3262,1.06,-0.59,-9.06
166,3225,1.02,-0.59,-9.02
167,3229,1.06,-0.59,-9.06
171,3248,1.02,-0.59,-8.98
176,3247,1.02,-0.59,-9.06
154,3241,1.1,-0.63,-9.06
163,3215,1.02,-0.59,-8.98
160,3250,1.06,-0.63,-9.1
169,3260,1.06,-0.59,-9.06
174,3249,0.98,-0.59,-9.06
174,3257,1.02,-0.63,-9.06
159,3250,1.06,-0.59,-9.02
158,3267,1.06,-0.63,-9.02
162,3234,1.02,-0.59,-9.06
167,3251,1.06,-0.59,-9.06
175,3223,1.02,-0.59,-9.06
166,3242,1.06,-0.59,-9.06
176,3233,1.02,-0.63,-9.1
154,3247,1.06,-0.59,-9.1
162,3258,1.1,-0.63,-9.06
172,3248,1.02,-0.63,-9.02
175,3237,1.1,-0.63,-9.02
174,3237,1.06,-0.59,-9.06
169,3249,1.02,-0.59,-9.02
158,3248,1.1,-0.63,-9.02
162,3241,1.06,-0.55,-8.98
170,3243,1.02,-0.63,-9.06
170,3251,1.02,-0.63,-9.02
174,3242,1.02,-0.59,-9.1
166,3243,1.06,-0.59,-8.98
158,3228,1.02,-0.59,-9.02
167,3248,1.06,-0.55,-9.06
163,3223,1.06,-0.63,-9.02
173,3229,1.02,-0.59,-9.06
173,3229,1.02,-0.59,-9.02
167,3241,1.06,-0.59,-9.06
160,3267,1.06,-0.55,-8.98
151,3218,1.06,-0.63,-9.06
165,3218,0.98,-0.55,-9.06
171,3253,1.06,-0.59,-9.02
172,3239,1.06,-0.59,-9.06
162,3242,1.06,-0.59,-9.02
173,3248,1.06,-0.59,-9.1
155,3242,1.02,-0.59,-9.06
165,3234,1.06,-0.59,-9.06
170,3225,1.06,-0.63,-9.06
174,3232,1.06,-0.59,-9.02
172,3229,1.06,-0.59,-8.98
171,3234,1.02,-0.55,-9.02
157,3248,1.06,-0.63,-9.06
166,3230,1.1,-0.59,-9.02
172,3250,1.1,-0.59,-9.06
165,3226,1.06,-0.59,-9.02
172,3231,1.02,-0.59,-9.02
170,3235,1.06,-0.59,-9.06
159,3248,1.02,-0.59,-9.02
169,3235,1.06,-0.63,-9.06
167,3269,1.02,-0.55,-9.06
171,3259,1.06,-0.63,-9.06
175,3242,1.06,-0.63,-9.06
151,3229,1.02,-0.63,-8.98
162,3253,1.06,-0.55,-9.02
159,3251,1.02,-0.55,-9.06
166,3238,1.02,-0.55,-9.02
171,3245,1.06,-0.59,-9.02
176,3250,1.06,-0.63,-9.06
156,3249,1.02,-0.63,-9.06
165,3248,1.06,-0.59,-9.06
160,3245,1.06,-0.59,-8.98
167,3227,1.06,-0.63,-9.06
171,3261,1.06,-0.55,-9.1
173,3243,1.1,-0.59,-9.02
174,3262,1.06,-0.59,-9.02
161,3243,1.06,-0.59,-9.06
162,3248,1.02,-0.55,-9.02
171,3254,1.06,-0.63,-9.06
173,3239,1.1,-0.59,-9.02
165,3223,1.06,-0.59,-9.02
176,3242,1.06,-0.55,-9.06
158,3254,1.06,-0.59,-9.06
161,3225,1.02,-0.59,-9.06
170,3259,1.02,-0.55,-9.02
166,3233,1.1,-0.63,-9.02
171,3244,1.06,-0.59,-9.06
176,3234,1.02,-0.63,-9.02
154,3242,1.02,-0.59,-9.02
162,3243,1.06,-0.59,-9.06
161,3253,1.06,-0.55,-9.06
169,3219,1.06,-0.59,-9.06
174,3233,1.1,-0.63,-8.98
172,3247,1.02,-0.59,-9.02
153,3223,1.1,-0.67,-9.1
159,3232,1.02,-0.55,-9.02
156,3262,1.06,-0.59,-9.02
169,3249,1.06,-0.63,-9.02
172,3243,1.06,-0.63,-9.02
173,3230,1.1,-0.63,-9.02
174,3250,1.02,-0.55,-9.06
162,3233,1.1,-0.59,-9.06
157,3248,1.02,-0.55,-9.06
169,3232,1.02,-0.59,-9.06
171,3248,1.02,-0.63,-9.02
166,3239,1.06,-0.55,-9.1
175,3231,1.06,-0.63,-9.06
157,3259,1.1,-0.59,-9.02
163,3230,1.02,-0.59,-9.06
171,3245,1.02,-0.55,-9.02
164,3232,1.06,-0.59,-9.02
173,3244,1.02,-0.55,-9.06
174,3231,0.98,-0.59,-9.02
157,3233,1.02,-0.59,-8.98
165,3243,1.06,-0.63,-9.06
157,3223,1.02,-0.59,-9.02
166,3248,1.02,-0.63,-9.02
174,3248,1.06,-0.67,-9.06
176,3247,1.06,-0.59,-9.06
155,3235,1.1,-0.63,-8.98
161,3245,1.02,-0.59,-9.06
161,3247,1.06,-0.63,-8.98
171,3223,1.06,-0.63,-9.02
171,3234,1.06,-0.59,-9.06
170,3253,1.02,-0.63,-9.06
173,3235,1.06,-0.59,-9.06
160,3244,1.02,-0.55,-9.06
157,3218,1.02,-0.63,-9.06
170,3241,1.02,-0.59,-8.98
174,3231,1.02,-0.59,-9.06
168,3211,1.02,-0.55,-8.98
174,3239,1.02,-0.63,-9.06
156,3264,1.06,-0.63,-8.98
164,3257,1.06,-0.59,-8.98
170,3225,1.06,-0.63,-9.06
167,3248,1.02,-0.63,-9.02
173,3251,1.02,-0.59,-9.02
172,3246,1.06,-0.59,-8.98
150,3236,1.06,-0.63,-9.06
163,3259,1.06,-0.59,-8.98
155,3263,1.06,-0.59,-9.06
166,3235,1.02,-0.55,-9.14
171,3225,1.06,-0.59,-9.06
172,3236,1.06,-0.63,-9.06
155,3216,1.06,-0.63,-9.02
162,3218,1.02,-0.63,-8.98
162,3235,1.06,-0.59,-9.02
165,3238,1.02,-0.59,-9.06
174,3227,1.02,-0.63,-9.02
171,3248,1.02,-0.63,-9.06
174,3248,1.02,-0.59,-9.02
164,3243,1.06,-0.59,-9.02
158,3224,1.02,-0.59,-9.06
167,3239,1.06,-0.59,-9.06
177,3254,1.06,-0.63,-9.06
172,3239,1.06,-0.63,-9.02
173,3259,1.02,-0.59,-9.06
160,3248,1.1,-0.55,-9.02
163,3261,1.02,-0.59,-9.1
170,3247,1.06,-0.59,-9.1
166,3222,1.06,-0.63,-9.02
171,3237,1.06,-0.59,-9.06
174,3250,1.06,-0.55,-9.06
155,3260,1.06,-0.63,-9.06
162,3252,1.06,-0.63,-9.02
159,3219,1.02,-0.55,-9.02
169,3255,1.1,-0.63,-8.98
172,3237,1.02,-0.59,-9.02
176,3237,1.06,-0.59,-9.06
151,3257,0.98,-0.59,-9.06
167,3265,1.02,-0.59,-9.06
157,3257,1.06,-0.59,-9.06
165,3263,1.02,-0.59,-9.06
171,3255,1.02,-0.59,-9.06
171,3239,1.06,-0.55,-8.98
174,3250,1.06,-0.59,-9.06
165,3258,1.06,-0.63,-9.06
154,3247,1.06,-0.59,-9.02
166,3229,1.02,-0.63,-9.06
171,3246,1.02,-0.63,-9.06
169,3263,1.02,-0.59,-9.02
173,3229,1.06,-0.59,-9.02
163,3216,1.06,-0.59,-9.02
160,3226,1.06,-0.63,-8.98
165,3259,1.02,-0.59,-9.02
163,3225,1.06,-0.59,-9.02
170,3251,1.02,-0.59,-9.02
172,3262,1.06,-0.59,-9.02
163,3226,0.98,-0.59,-9.02
160,3258,1.06,-0.59,-9.06
153,3226,1.06,-0.59,-9.02
163,3249,1.06,-0.59,-9.02
176,3265,1.06,-0.63,-9.06
175,3222,1.02,-0.59,-9.06
159,3255,1.06,-0.59,-9.02
173,3234,1.06,-0.59,-9.06
157,3243,1.06,-0.59,-9.06
167,3241,1.06,-0.59,-9.06
171,3248,1.06,-0.59,-9.02
172,3232,1.02,-0.59,-8.98
175,3255,1.02,-0.63,-9.02
174,3253,1.02,-0.63,-9.02
159,3255,1.02,-0.59,-9.06
163,3248,1.02,-0.63,-9.02
175,3236,1.06,-0.63,-9.1
171,3255,1.06,-0.59,-9.06
174,3237,1.06,-0.59,-9.02
169,3254,1.02,-0.59,-9.06
158,3233,1.06,-0.59,-9.02
163,3229,1.06,-0.59,-9.02
161,3245,1.06,-0.59,-9.02
165,3233,1.06,-0.63,-9.06
172,3259,1.06,-0.59,-9.06
166,3235,1.06,-0.51,-9.02
161,3261,1.06,-0.59,-9.1
154,3242,1.06,-0.55,-9.06
163,3248,1.02,-0.59,-9.02
170,3261,1.06,-0.59,-9.02
173,3263,1.06,-0.55,-9.02
161,3264,1.02,-0.63,-9.06
174,3237,1.06,-0.63,-9.06
154,3242,1.02,-0.63,-8.98
163,3258,1.1,-0.59,-8.98
170,3247,1.06,-0.59,-9.06
171,3262,1.1,-0.59,-9.06
171,3262,1.06,-0.59,-9.02
176,3253,1.06,-0.63,-8.98
153,3235,1.02,-0.59,-9.06
163,3265,1.06,-0.63,-8.98
171,3232,1.06,-0.59,-9.06
170,3245,1.06,-0.67,-9.02
172,3233,1.06,-0.63,-8.98
170,3255,1.06,-0.59,-9.06
159,3259,1.06,-0.55,-9.02
165,3223,1.02,-0.59,-9.06
159,3239,1.1,-0.63,-9.06
168,3251,1.1,-0.55,-8.98
173,3228,1.02,-0.59,-9.02
167,3253,1.06,-0.59,-9.02
160,3234,1.02,-0.59,-9.02
154,3233,1.06,-0.59,-9.02
163,3235,1.02,-0.59,-8.98
170,3237,1.02,-0.59,-9.02
175,3264,1.06,-0.63,-9.02
158,3248,1.06,-0.59,-9.02
174,3238,1.06,-0.63,-9.02
151,3238,1.06,-0.63,-9.1
166,3243,1.02,-0.59,-9.06
167,3257,1.06,-0.59,-9.02
174,3264,1.02,-0.59,-9.06
170,3237,1.02,-0.59,-9.02
173,3235,1.02,-0.59,-9.02
158,3250,1.06,-0.59,-9.02
163,3248,1.02,-0.59,-9.06
171,3273,1.02,-0.59,-9.02
167,3259,1.02,-0.59,-9.02
175,3248,1.06,-0.63,-8.98
170,3250,1.06,-0.55,-9.1
158,3248,1.06,-0.59,-9.06
163,3250,0.98,-0.59,-9.02
163,3248,1.06,-0.59,-9.06
171,3257,1.06,-0.59,-9.06
174,3233,1.06,-0.59,-8.98
165,3227,1.02,-0.59,-8.98
161,3248,1.06,-0.63,-9.06
155,3226,1.02,-0.55,-9.06
162,3233,1.1,-0.63,-8.98
166,3227,1.06,-0.59,-8.98
176,3243,1.06,-0.63,-9.02
156,3242,1.06,-0.59,-9.02
171,3251,1.06,-0.63,-9.06
149,3219,1.06,-0.55,-9.06
165,3235,1.02,-0.59,-8.94
167,3253,1.06,-0.59,-9.02
175,3248,1.06,-0.63,-9.02
170,3239,1.06,-0.63,-9.06
170,3235,1.06,-0.63,-9.1
157,3264,1.02,-0.59,-9.1
166,3248,1.06,-0.55,-9.02
171,3252,1.02,-0.55,-9.06
167,3248,1.06,-0.63,-9.02
175,3238,1.02,-0.59,-8.98
160,3253,1.06,-0.63,-9.06
162,3232,1.02,-0.59,-9.06
167,3247,1.06,-0.55,-9.06
162,3250,1.02,-0.59,-9.06
171,3251,1.06,-0.63,-8.98
176,3249,1.06,-0.63,-9.02
151,3235,1.06,-0.63,-9.02
163,3258,1.02,-0.59,-8.98
158,3249,1.02,-0.55,-9.06
165,3231,1.02,-0.59,-9.06
175,3242,1.06,-0.59,-9.06
170,3246,1.02,-0.59,-9.02
150,3255,1.02,-0.63,-9.06
161,3248,1.1,-0.55,-9.02
156,3241,1.06,-0.59,-8.98
170,3251,1.02,-0.55,-9.06
173,3250,1.02,-0.55,-9.06
171,3248,1.1,-0.63,-9.02
171,3232,1.1,-0.63,-9.02
153,3251,1.06,-0.59,-9.02
164,3250,1.02,-0.55,-9.02
169,3211,1.06,-0.59,-9.02
169,3239,1.06,-0.59,-9.06
173,3235,1.06,-0.63,-9.02
173,3252,1.06,-0.59,-9.02
156,3247,1.02,-0.63,-9.02
165,3263,1.06,-0.59,-9.06
173,3258,1.06,-0.63,-8.98
171,3261,1.06,-0.59,-8.98
175,3262,1.06,-0.59,-9.06
163,3242,1.06,-0.63,-9.1
162,3267,1.06,-0.63,-9.1
164,3264,1.02,-0.55,-9.06
167,3239,1.06,-0.63,-9.06
171,3242,1.02,-0.59,-9.02
175,3239,1.06,-0.59,-9.06
149,3230,1.06,-0.63,-9.06
165,3223,1.06,-0.59,-9.1
159,3248,1.02,-0.59,-9.06
165,3243,1.02,-0.63,-9.02
174,3250,1.06,-0.59,-9.02
169,3270,1.06,-0.59,-9.06
159,3261,1.02,-0.59,-8.98
156,3241,1.06,-0.63,-9.06
163,3255,1.06,-0.59,-8.98
168,3233,1.02,-0.59,-9.06
173,3249,1.1,-0.59,-9.02
159,3242,1.06,-0.59,-9.02
169,3262,1.02,-0.55,-9.02
156,3233,1.02,-0.63,-9.06
